race_year,race_circuit,race_country,race_altitude_m,team,race_start_position,qualifying_position,quali_lap_time_s,laps_completed,driver_pit_stops_count,driver_pit_stops_avg_duration_s,race_pit_stops_count,race_pit_stops_avg_duration_s,race_pit_stops_max_duration_s,race_pit_stops_min_duration_s,race_avg_laps_before_pit_stop,top3_finish
2022,Circuit Park Zandvoort,Netherlands,6,Mercedes,4.0,4.0,71.331,72,3.0,17.455000000000002,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Red Bull,5.0,5.0,71.641,72,4.0,17.734,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Alpine F1 Team,13.0,13.0,71.667,72,3.0,18.947,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,McLaren,7.0,7.0,71.556,72,3.0,20.561333333333334,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Ferrari,3.0,3.0,71.767,72,3.0,23.454,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Alpine F1 Team,12.0,12.0,71.748,72,3.0,18.366,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Aston Martin,10.0,10.0,71.568,72,4.0,18.4195,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,AlphaTauri,11.0,11.0,71.705,72,4.0,17.5085,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Williams,15.0,15.0,71.695,72,4.0,18.4645,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Haas F1 Team,8.0,8.0,71.741,72,4.0,20.7635,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Aston Martin,19.0,19.0,72.391,72,4.0,18.65125,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Haas F1 Team,18.0,18.0,72.319,72,4.0,20.58325,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Alfa Romeo,14.0,14.0,71.826,72,4.0,19.82425,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,McLaren,17.0,17.0,72.081,72,5.0,18.7238,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Williams,20.0,20.0,73.353,71,4.0,18.88175,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,Alfa Romeo,16.0,16.0,71.961,53,2.0,20.395,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Circuit Park Zandvoort,Netherlands,6,AlphaTauri,9.0,9.0,71.42699999999999,43,3.0,30.250333333333334,72.0,19.783048333333333,52.684,13.973,39.55166666666666,0
2022,Autodromo Nazionale di Monza,Italy,162,Red Bull,7.0,2.0,80.922,53,2.0,23.941000000000003,28.0,24.75513888888889,30.164,23.299,28.75,1
2022,Autodromo Nazionale di Monza,Italy,162,Ferrari,1.0,1.0,81.28,53,3.0,23.718,28.0,24.75513888888889,30.164,23.299,28.75,1
2022,Autodromo Nazionale di Monza,Italy,162,Mercedes,2.0,6.0,81.785,53,2.0,24.5945,28.0,24.75513888888889,30.164,23.299,28.75,1
2022,Autodromo Nazionale di Monza,Italy,162,Ferrari,18.0,3.0,81.348,53,2.0,24.1265,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Mercedes,19.0,5.0,82.048,53,1.0,24.282,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Red Bull,13.0,4.0,81.495,53,2.0,23.4985,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,McLaren,3.0,7.0,82.13,53,2.0,25.749,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,AlphaTauri,5.0,9.0,82.01,53,1.0,25.376,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Williams,8.0,13.0,82.56700000000001,53,1.0,24.628,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Alfa Romeo,9.0,14.0,82.003,53,1.0,25.366,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Alpine F1 Team,14.0,11.0,82.166,53,1.0,24.336,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Haas F1 Team,17.0,20.0,83.005,53,1.0,24.817,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Alfa Romeo,15.0,12.0,82.254,52,1.0,24.758,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,AlphaTauri,20.0,15.0,82.02,52,2.0,23.9565,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Williams,10.0,16.0,82.587,52,2.0,25.5225,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Haas F1 Team,16.0,19.0,82.908,52,2.0,27.505000000000003,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,McLaren,4.0,8.0,82.139,45,1.0,25.164,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Autodromo Nazionale di Monza,Italy,162,Aston Martin,12.0,18.0,82.748,39,1.0,24.254,28.0,24.75513888888889,30.164,23.299,28.75,0
2022,Marina Bay Street Circuit,Singapore,18,Red Bull,2.0,2.0,114.404,59,1.0,29.55,21.0,31.791616666666666,41.019,29.407,34.0,1
2022,Marina Bay Street Circuit,Singapore,18,Ferrari,1.0,1.0,114.129,59,1.0,32.058,21.0,31.791616666666666,41.019,29.407,34.0,1
2022,Marina Bay Street Circuit,Singapore,18,Ferrari,4.0,4.0,114.559,59,1.0,30.603,21.0,31.791616666666666,41.019,29.407,34.0,1
2022,Marina Bay Street Circuit,Singapore,18,McLaren,6.0,6.0,115.914,59,1.0,30.528,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,McLaren,16.0,17.0,116.226,59,1.0,30.946,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Aston Martin,11.0,12.0,115.629,59,1.0,29.863,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Red Bull,8.0,8.0,113.057,59,2.0,29.591,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Aston Martin,13.0,14.0,115.602,59,1.0,29.704,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Mercedes,3.0,3.0,113.161,59,1.0,41.019,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,AlphaTauri,7.0,7.0,115.606,59,1.0,29.867,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Alfa Romeo,15.0,16.0,116.083,59,1.0,32.167,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Haas F1 Team,9.0,9.0,115.103,59,2.0,35.925,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Haas F1 Team,12.0,13.0,115.736,58,2.0,32.9615,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,Mercedes,11.0,11.0,114.633,57,4.0,30.79875,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Marina Bay Street Circuit,Singapore,18,AlphaTauri,10.0,10.0,115.314,34,1.0,31.293,21.0,31.791616666666666,41.019,29.407,34.0,0
2022,Suzuka Circuit,Japan,45,Red Bull,1.0,1.0,90.224,28,1.0,24.308,24.0,25.28787037037037,41.319,23.756,8.555555555555555,1
2022,Suzuka Circuit,Japan,45,Red Bull,4.0,4.0,90.622,28,1.0,25.322,24.0,25.28787037037037,41.319,23.756,8.555555555555555,1
2022,Suzuka Circuit,Japan,45,Ferrari,2.0,2.0,90.402,28,1.0,25.899,24.0,25.28787037037037,41.319,23.756,8.555555555555555,1
2022,Suzuka Circuit,Japan,45,Alpine F1 Team,5.0,5.0,90.696,28,1.0,25.172,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Mercedes,6.0,6.0,90.906,28,1.0,25.059,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Aston Martin,9.0,9.0,91.256,28,1.0,24.218,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Alpine F1 Team,7.0,7.0,90.603,28,2.0,24.1145,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Mercedes,8.0,8.0,90.865,28,1.0,28.728,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Williams,20.0,20.0,91.511,28,1.0,24.785,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,McLaren,10.0,10.0,90.881,28,1.0,24.595,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,McLaren,11.0,11.0,90.88,28,1.0,25.377,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Aston Martin,19.0,19.0,91.419,28,2.0,23.9375,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,AlphaTauri,13.0,13.0,91.13,28,2.0,24.0975,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Haas F1 Team,18.0,18.0,91.352,28,1.0,25.594,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Alfa Romeo,12.0,12.0,91.226,28,1.0,24.869,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Alfa Romeo,14.0,14.0,90.894,28,2.0,24.4145,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,Haas F1 Team,15.0,15.0,91.152,28,1.0,24.608,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Suzuka Circuit,Japan,45,AlphaTauri,17.0,17.0,91.322,28,3.0,30.08366666666667,24.0,25.28787037037037,41.319,23.756,8.555555555555555,0
2022,Circuit of the Americas,USA,161,Red Bull,2.0,3.0,95.864,56,2.0,28.06,36.0,25.954324561403507,39.707,23.241,21.780701754385962,1
2022,Circuit of the Americas,USA,161,Mercedes,3.0,5.0,96.148,56,2.0,24.2485,36.0,25.954324561403507,39.707,23.241,21.780701754385962,1
2022,Circuit of the Americas,USA,161,Ferrari,12.0,2.0,95.795,56,2.0,24.0345,36.0,25.954324561403507,39.707,23.241,21.780701754385962,1
2022,Circuit of the Americas,USA,161,Red Bull,9.0,4.0,96.163,56,2.0,24.102,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Mercedes,4.0,6.0,96.195,56,3.0,26.164666666666665,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,McLaren,6.0,8.0,96.465,56,2.0,23.864,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Alpine F1 Team,14.0,9.0,96.446,56,2.0,31.7885,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Aston Martin,10.0,12.0,96.695,56,2.0,31.232,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Haas F1 Team,13.0,16.0,96.949,56,1.0,29.039,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,AlphaTauri,19.0,15.0,96.808,56,2.0,23.4645,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Alpine F1 Team,18.0,18.0,97.068,56,2.0,24.7635,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Alfa Romeo,18.0,14.0,96.656,56,2.0,26.1705,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Williams,8.0,11.0,96.932,56,2.0,24.4675,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,AlphaTauri,11.0,13.0,96.577,56,2.0,26.294,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Haas F1 Team,16.0,19.0,97.111,56,2.0,24.93,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,McLaren,15.0,17.0,97.046,56,2.0,25.321,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Williams,17.0,20.0,97.244,56,2.0,24.758000000000003,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Aston Martin,5.0,7.0,96.86,21,1.0,25.417,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Circuit of the Americas,USA,161,Alfa Romeo,7.0,10.0,96.746,16,1.0,25.013,36.0,25.954324561403507,39.707,23.241,21.780701754385962,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Red Bull,1.0,1.0,79.22200000000001,71,1.0,22.487,23.0,23.48195,29.168,22.193,34.525,1
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Mercedes,3.0,3.0,79.169,71,1.0,23.194,23.0,23.48195,29.168,22.193,34.525,1
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Red Bull,4.0,4.0,79.706,71,1.0,24.892,23.0,23.48195,29.168,22.193,34.525,1
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Mercedes,2.0,2.0,79.583,71,2.0,22.9565,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Ferrari,5.0,5.0,79.566,71,1.0,23.469,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Ferrari,7.0,7.0,79.505,71,1.0,22.193,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,McLaren,11.0,11.0,80.279,70,1.0,22.28,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Alpine F1 Team,10.0,10.0,79.945,70,1.0,22.343,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,McLaren,8.0,8.0,79.857,70,1.0,22.585,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Alfa Romeo,6.0,6.0,79.523,70,1.0,23.863,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,AlphaTauri,14.0,14.0,80.256,70,1.0,29.168,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Williams,17.0,19.0,80.85900000000001,70,1.0,23.182,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Alfa Romeo,12.0,12.0,80.283,70,1.0,24.218,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Aston Martin,16.0,17.0,80.419,70,1.0,22.534,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Aston Martin,20.0,18.0,80.52,70,2.0,23.314,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Haas F1 Team,15.0,16.0,80.419,70,1.0,23.679,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Haas F1 Team,19.0,15.0,80.293,70,1.0,23.722,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Williams,18.0,20.0,81.167,69,2.0,23.9325,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,Alpine F1 Team,9.0,9.0,80.006,63,1.0,23.159,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo Hermanos Rodríguez,Mexico,2227,AlphaTauri,13.0,13.0,79.907,50,1.0,22.468,23.0,23.48195,29.168,22.193,34.525,0
2022,Autódromo José Carlos Pace,Brazil,785,Mercedes,1.0,3.0,74.42699999999999,71,2.0,23.5005,44.0,24.607472222222224,31.682,22.869,33.46296296296296,1
2022,Autódromo José Carlos Pace,Brazil,785,Mercedes,2.0,8.0,73.403,71,2.0,23.748,44.0,24.607472222222224,31.682,22.869,33.46296296296296,1
2022,Autódromo José Carlos Pace,Brazil,785,Ferrari,7.0,5.0,74.68,71,3.0,24.168333333333333,44.0,24.607472222222224,31.682,22.869,33.46296296296296,1
2022,Autódromo José Carlos Pace,Brazil,785,Ferrari,5.0,10.0,74.486,71,3.0,25.45866666666667,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Alpine F1 Team,17.0,7.0,73.542,71,3.0,25.374333333333336,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Red Bull,3.0,2.0,73.625,71,3.0,28.908666666666665,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Red Bull,4.0,9.0,73.613,71,2.0,23.0105,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Alpine F1 Team,16.0,6.0,74.663,71,2.0,24.1565,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Alfa Romeo,14.0,18.0,75.486,71,2.0,24.262,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Aston Martin,15.0,15.0,74.398,71,2.0,23.6165,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Aston Martin,9.0,13.0,73.597,71,2.0,24.138,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Alfa Romeo,13.0,17.0,75.197,71,2.0,24.7215,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Haas F1 Team,12.0,20.0,76.361,71,2.0,24.8215,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,AlphaTauri,10.0,12.0,74.371,71,3.0,23.265666666666664,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Williams,19.0,11.0,74.324,71,3.0,23.67833333333333,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,Williams,18.0,16.0,75.095,71,3.0,25.579666666666668,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,AlphaTauri,19.0,19.0,76.264,70,3.0,23.522333333333336,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Autódromo José Carlos Pace,Brazil,785,McLaren,6.0,4.0,73.106,50,2.0,27.003500000000003,44.0,24.607472222222224,31.682,22.869,33.46296296296296,0
2022,Yas Marina Circuit,UAE,3,Red Bull,1.0,1.0,84.754,58,1.0,22.735,31.0,22.389575,27.931,21.27,24.25,1
2022,Yas Marina Circuit,UAE,3,Ferrari,3.0,3.0,85.211,58,1.0,22.21,31.0,22.389575,27.931,21.27,24.25,1
2022,Yas Marina Circuit,UAE,3,Red Bull,2.0,2.0,84.82,58,2.0,21.3635,31.0,22.389575,27.931,21.27,24.25,1
2022,Yas Marina Circuit,UAE,3,Ferrari,4.0,4.0,85.09,58,2.0,21.7525,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Mercedes,6.0,6.0,85.545,58,2.0,26.087,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,McLaren,7.0,7.0,85.387,58,2.0,21.896500000000003,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Alpine F1 Team,8.0,8.0,85.735,58,2.0,21.8145,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Aston Martin,14.0,14.0,85.741,58,2.0,21.808,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,McLaren,13.0,10.0,85.76599999999999,58,1.0,21.893,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Aston Martin,9.0,9.0,85.523,58,1.0,23.186,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,AlphaTauri,11.0,12.0,85.63,58,2.0,21.9265,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Alfa Romeo,15.0,15.0,85.594,57,2.0,22.797,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Williams,19.0,19.0,86.02799999999999,57,2.0,21.7955,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,AlphaTauri,17.0,17.0,85.85900000000001,57,1.0,21.855,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Alfa Romeo,18.0,18.0,85.892,57,1.0,22.573,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Haas F1 Team,12.0,13.0,85.711,57,2.0,22.903,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Haas F1 Team,16.0,16.0,85.834,57,1.0,22.387,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Mercedes,5.0,5.0,85.594,55,1.0,21.27,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Williams,20.0,20.0,86.054,55,2.0,23.7985,31.0,22.389575,27.931,21.27,24.25,0
2022,Yas Marina Circuit,UAE,3,Alpine F1 Team,10.0,11.0,85.782,27,1.0,21.74,31.0,22.389575,27.931,21.27,24.25,0
2023,Bahrain International Circuit,Bahrain,7,Red Bull,1.0,1.0,91.295,57,2.0,24.5995,50.0,26.440850877192982,44.518,24.227,24.473684210526315,1
2023,Bahrain International Circuit,Bahrain,7,Red Bull,2.0,2.0,91.479,57,2.0,24.6775,50.0,26.440850877192982,44.518,24.227,24.473684210526315,1
2023,Bahrain International Circuit,Bahrain,7,Aston Martin,5.0,5.0,91.158,57,2.0,25.3345,50.0,26.440850877192982,44.518,24.227,24.473684210526315,1
2023,Bahrain International Circuit,Bahrain,7,Ferrari,4.0,4.0,90.993,57,2.0,24.3635,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Mercedes,7.0,7.0,91.543,57,2.0,24.686,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Aston Martin,8.0,8.0,91.184,57,2.0,25.044,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Mercedes,6.0,6.0,91.057,57,2.0,25.734,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Alfa Romeo,12.0,12.0,91.504,57,2.0,25.521,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Alpine F1 Team,20.0,20.0,92.181,57,3.0,25.166666666666668,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Williams,15.0,15.0,91.461,57,3.0,24.810666666666663,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,AlphaTauri,14.0,14.0,91.4,57,3.0,25.15233333333333,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Williams,16.0,16.0,91.652,56,3.0,25.439000000000004,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Haas F1 Team,17.0,17.0,91.892,56,3.0,25.302666666666667,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,AlphaTauri,19.0,19.0,92.121,56,2.0,25.126,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Haas F1 Team,10.0,10.0,91.204,56,3.0,30.308000000000003,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
2023,Bahrain International Circuit,Bahrain,7,Alfa Romeo,13.0,13.0,91.615,56,3.0,27.078666666666667,50.0,26.440850877192982,44.518,24.227,24.473684210526315,0
